category,sku,date,quantity
Steel Skirted,GS-01844042SD,2/28/2021,1
Steel Skirted,GS-01844242GM,2/28/2021,1
Steel Skirted,GS-02845642GM,2/28/2021,1
Steel Skirted,GS-02845842,2/28/2021,5
Steel Skirted,GS-02845842-S,2/28/2021,1
Steel Skirted,GS-02975842SD,2/28/2021,2
Steel Skirted,GS-03946034SD,2/28/2021,3
Steel Skirted,GS-04978434SD,2/28/2021,1
Steel Skirted,GT-02975842DLX,2/28/2021,1
Aluminum Flatdeck,ALPL-0910134-S,3/31/2021,1
Aluminum Flatdeck,ALPL-1210134,3/31/2021,6
Aluminum Flatdeck,ALPL-1610134-S,3/31/2021,1
Aluminum Flatdeck,ALRD-01843842,3/31/2021,3
Aluminum Flatdeck,ALRD-01844038,3/31/2021,3
Aluminum Flatdeck,ALRD-01844042,3/31/2021,1
Aluminum Flatdeck,ALRD-02845638,3/31/2021,6
Aluminum Flatdeck,ALRD-02845642,3/31/2021,3
Aluminum Flatdeck,ALRD-02845842,3/31/2021,4
Aluminum Flatdeck,ALRD-02975638,3/31/2021,4
Aluminum Flatdeck,ALRD-02975638-S,3/31/2021,2
Aluminum Flatdeck,ALRD-02975842,3/31/2021,6
Aluminum Flatdeck,ALRD-03846034SD,3/31/2021,2
Aluminum Flatdeck,ALRD-03846034SD-S,3/31/2021,1
Aluminum Flatdeck,ALRD-03976034GMSD,3/31/2021,1
Aluminum Flatdeck,ALRD-03976034SD,3/31/2021,53
Aluminum Flatdeck,ALRD-04978434GMSD,3/31/2021,1
Aluminum Flatdeck,ALRD-04978434SD,3/31/2021,10
Aluminum Flatdeck,ALRD-05CUSTOM,3/31/2021,1
Aluminum Flatdeck,ALRS-01843842,3/31/2021,5
Aluminum Flatdeck,ALGB-01843842,3/31/2021,1
Aluminum Flatdeck,ALGB-02845638,3/31/2021,1
Aluminum Flatdeck,ALGB-02845642,3/31/2021,2
Aluminum Flatdeck,ALGB-02845842,3/31/2021,2
Aluminum Flatdeck,ALGB-02975842,3/31/2021,2
Aluminum Skirted,ALER-02975642GM-S,3/31/2021,1
Aluminum Skirted,ALER-03946034SD,3/31/2021,1
Aluminum Skirted,ALER-03946034SD-S,3/31/2021,2
Aluminum Skirted,ALER-04948434SD,3/31/2021,1
Aluminum Skirted,ALSK-01843842,3/31/2021,4
Aluminum Skirted,ALSK-01844038,3/31/2021,2
Aluminum Skirted,ALSK-01844042-S,3/31/2021,1
Aluminum Skirted,ALSK-01844242GM,3/31/2021,7
Aluminum Skirted,ALSK-01973842,3/31/2021,1
Aluminum Skirted,ALSK-02845638,3/31/2021,3
Aluminum Skirted,ALSK-02845638-S,3/31/2021,1
Aluminum Skirted,ALSK-02845642,3/31/2021,2
Aluminum Skirted,ALSK-02845642GM,3/31/2021,7
Aluminum Skirted,ALSK-02845842,3/31/2021,10
Aluminum Skirted,ALSK-02975638,3/31/2021,2
Aluminum Skirted,ALSK-02975642,3/31/2021,1
Aluminum Skirted,ALSK-02975642GM,3/31/2021,8
Aluminum Skirted,ALSK-02975642GM-S,3/31/2021,1
Aluminum Skirted,ALSK-02975642-S,3/31/2021,1
Aluminum Skirted,ALSK-02975742SD,3/31/2021,1
Aluminum Skirted,ALSK-02975842,3/31/2021,9
Aluminum Skirted,ALSK-02975842-S,3/31/2021,2
Aluminum Skirted,ALSK-03846034-S,3/31/2021,1
Aluminum Skirted,ALSK-03846034SD,3/31/2021,2
Aluminum Skirted,ALSK-03906034SD,3/31/2021,1
Aluminum Skirted,ALSK-03926034SD,3/31/2021,1
Aluminum Skirted,ALSK-03946034SD,3/31/2021,58
Aluminum Skirted,ALSK-03946034SD-S,3/31/2021,2
Aluminum Skirted,ALSK-03976034SD,3/31/2021,1
Aluminum Skirted,ALSK-03976034SD-S,3/31/2021,1
Aluminum Skirted,ALSK-04948434SD,3/31/2021,5
Aluminum Skirted,ALSK-04948434SD-S,3/31/2021,2
Aluminum Skirted,ALSK-04978434GMSD,3/31/2021,3
Aluminum Skirted,ALSK-05CUSTOM,3/31/2021,1
Aluminum Skirted,ALGH-03946034SD-S,3/31/2021,2
Aluminum Skirted,ALGS-02845842,3/31/2021,1
Aluminum Skirted,ALGS-03946034SD,3/31/2021,1
Dump Body,CMU-11,3/31/2021,4
Dump Body,CMU-11FD,3/31/2021,6
Dump Body,CMU-11FDH,3/31/2021,14
Dump Body,CMU-12,3/31/2021,1
Dump Body,CMU-9,3/31/2021,1
Dump Body,CMU-9FD,3/31/2021,6
Dump Body,CMU-9FDH,3/31/2021,6
Other,HS-02845638,3/31/2021,1
Other,HS-02845842,3/31/2021,3
Other,HS-02845842SD,3/31/2021,3
Other,HS-03846034GMSD,3/31/2021,2
Other,HS-03846034SD,3/31/2021,32
Other,HS-04848434GMSD,3/31/2021,1
Other,HS-04848434SD,3/31/2021,33
Other,WD-03946034,3/31/2021,1
Other,BLRD-01843842,3/31/2021,1
Other,BLSK-02845642GM,3/31/2021,1
Other,BLSK-02975642,3/31/2021,1
Other,BLSK-03946034SD,3/31/2021,2
Other,PU-039760-S,3/31/2021,1
Other,PU-12LDVTCOM,3/31/2021,4
Other,PU-14LDVTCOM,3/31/2021,4
Other,PU-14LDVTCOM-S,3/31/2021,1
Service Body,PJG11094VVSS,3/31/2021,2
Service Body,CMA8178G2-S,3/31/2021,1
Service Body,CMA9878VHSS,3/31/2021,2
Service Body,CMA9878VVFFMLG2,3/31/2021,1
Service Body,CMA9878VVSS,3/31/2021,3
Service Body,CMA9878VVSSG2,3/31/2021,1
Service Body,CMG7678VVSSG2RAM,3/31/2021,3
Service Body,CMG8078VVFF,3/31/2021,1
Service Body,CMG8078VVSS,3/31/2021,2
Service Body,CMG8178VVFFG2GM,3/31/2021,1
Service Body,CMG8178VVSSG2,3/31/2021,3
Service Body,CMG8178VVSSG2GM,3/31/2021,3
Service Body,CMG8278VVSSG2,3/31/2021,9
Service Body,CMG8278VVSSG2FORD,3/31/2021,1
Service Body,CMG9878HHSSG2,3/31/2021,1
Service Body,CMG9878VVFFG2,3/31/2021,12
Service Body,CMG9878VVFFMLG2,3/31/2021,4
Service Body,CMG9878VVSSG2,3/31/2021,50
Service Body,CMG9878VVSSMLG2,3/31/2021,3
Service Body,CMG9894VVFFG2,3/31/2021,2
Service Body,CMG9894VVFSG2,3/31/2021,2
Service Body,CMG9894VVSSG2,3/31/2021,8
Service Body,CMG11078VVFFMLG2,3/31/2021,2
Service Body,CMG11078VVSSG2,3/31/2021,7
Service Body,CMG11094G2-S,3/31/2021,4
Service Body,CMG11094VVFFG2,3/31/2021,4
Service Body,CMG11094VVFFMLG2,3/31/2021,5
Service Body,CMG11094VVSSG2,3/31/2021,21
Service Body,CMG13394G2-S,3/31/2021,1
Service Body,CMG13394VVSS,3/31/2021,1
Service Body,CMG13494VVFFMLG2,3/31/2021,8
Service Body,CMG13494VVSSG2,3/31/2021,3
Service Body,CMQ38179,3/31/2021,3
Service Body,CMQ40815,3/31/2021,1
Service Body,CMQ39164,3/31/2021,1
Service Body,CMQ40205Ae,3/31/2021,17
Service Body,CMQ40990,3/31/2021,1
Service Body,SBG9878VVSFG2,3/31/2021,1
Service Body,SBG9878VVSSG2,3/31/2021,3
Service Body,SBG11094VVSSG2,3/31/2021,9
Service Body,SBG13494VVSSG2,3/31/2021,2
Steel Flatdeck,1510314,3/31/2021,1
Steel Flatdeck,RD-01843842,3/31/2021,118
Steel Flatdeck,RD-01843842-S,3/31/2021,2
Steel Flatdeck,RD-01844038,3/31/2021,49
Steel Flatdeck,RD-01844242-S,3/31/2021,2
Steel Flatdeck,RD-01973842,3/31/2021,3
Steel Flatdeck,RD-02845634-S,3/31/2021,1
Steel Flatdeck,RD-02845638,3/31/2021,66
Steel Flatdeck,RD-02845638-S,3/31/2021,7
Steel Flatdeck,RD-02845642,3/31/2021,3
Steel Flatdeck,RD-02845642-S,3/31/2021,8
Steel Flatdeck,RD-02845842,3/31/2021,146
Steel Flatdeck,RD-02845842-S,3/31/2021,6
Steel Flatdeck,RD-02845842SD,3/31/2021,30
Steel Flatdeck,RD-02975638,3/31/2021,29
Steel Flatdeck,RD-02975638-S,3/31/2021,3
Steel Flatdeck,RD-02975642-S,3/31/2021,2
Steel Flatdeck,RD-02975842,3/31/2021,91
Steel Flatdeck,RD-02975842-S,3/31/2021,1
Steel Flatdeck,RD-02975842SD,3/31/2021,11
Steel Flatdeck,RD-03846034SD,3/31/2021,12
Steel Flatdeck,RD-03946034SD2K,3/31/2021,1
Steel Flatdeck,RD-03976034GMSD,3/31/2021,6
Steel Flatdeck,RD-03976034GMSD-S,3/31/2021,1
Steel Flatdeck,RD-03976034-S,3/31/2021,2
Steel Flatdeck,RD-03976034SD,3/31/2021,559
Steel Flatdeck,RD-03976034SD2K,3/31/2021,12
Steel Flatdeck,RD-03976034SD-S,3/31/2021,10
Steel Flatdeck,RD-04978434GMSD,3/31/2021,8
Steel Flatdeck,RD-04978434-S,3/31/2021,1
Steel Flatdeck,RD-04978434SD,3/31/2021,227
Steel Flatdeck,RD-04978434SD2K,3/31/2021,6
Steel Flatdeck,RD-04978434SD-S,3/31/2021,2
Steel Flatdeck,RD-05CUSTOM,3/31/2021,1
Steel Flatdeck,RD-139710834GMSD-S,3/31/2021,1
Steel Flatdeck,RD-139710834SD2K,3/31/2021,1
Steel Flatdeck,RD-139710834SD-S,3/31/2021,2
Steel Flatdeck,RD-149710834SD-S,3/31/2021,1
Steel Flatdeck,PL-05CUSTOM,3/31/2021,3
Steel Flatdeck,PL-0910134-S,3/31/2021,12
Steel Flatdeck,PL-1010134,3/31/2021,1
Steel Flatdeck,PL-1110134-S,3/31/2021,2
Steel Flatdeck,PL-1210134,3/31/2021,15
Steel Flatdeck,PL-1210134-S,3/31/2021,7
Steel Flatdeck,PL-1410134,3/31/2021,8
Steel Flatdeck,PL-1610134,3/31/2021,4
Steel Flatdeck,PL-1610134-S,3/31/2021,3
Steel Flatdeck,PL-1810134-S,3/31/2021,4
Steel Flatdeck,PLHD-05CUSTOM,3/31/2021,1
Steel Flatdeck,PLHD-1810134-S,3/31/2021,1
Steel Flatdeck,PLHD-2010134-S,3/31/2021,1
Steel Flatdeck,PLHD-2410134,3/31/2021,1
Steel Flatdeck,PLS-129634,3/31/2021,1
Steel Flatdeck,PLS-169634-S,3/31/2021,1
Steel Flatdeck,501996,3/31/2021,2
Steel Flatdeck,506012,3/31/2021,25
Steel Flatdeck,506013,3/31/2021,8
Steel Flatdeck,CT-129734,3/31/2021,3
Steel Flatdeck,GB-02845642,3/31/2021,9
Steel Flatdeck,GB-02975638,3/31/2021,2
Steel Flatdeck,GB-02975842,3/31/2021,7
Steel Flatdeck,GB-03976034SD,3/31/2021,18
Steel Flatdeck,GB-04978434SD,3/31/2021,12
Steel Skirted,SK-01843842,3/31/2021,18
Steel Skirted,SK-01843842-S,3/31/2021,1
Steel Skirted,SK-01844038,3/31/2021,13
Steel Skirted,SK-01844042SD,3/31/2021,1
Steel Skirted,SK-01844042SD-S,3/31/2021,3
Steel Skirted,SK-01844242,3/31/2021,3
Steel Skirted,SK-01844242GM,3/31/2021,17
Steel Skirted,SK-01844242GMTH,3/31/2021,1
Steel Skirted,SK-01973842,3/31/2021,3
Steel Skirted,SK-01973842-S,3/31/2021,1
Steel Skirted,SK-02845634-S,3/31/2021,1
Steel Skirted,SK-02845638,3/31/2021,1
Steel Skirted,SK-02845638-S,3/31/2021,1
Steel Skirted,SK-02845642,3/31/2021,3
Steel Skirted,SK-02845642GM,3/31/2021,7
Steel Skirted,SK-02845742,3/31/2021,11
Steel Skirted,SK-02845742TH,3/31/2021,1
Steel Skirted,SK-02845842,3/31/2021,28
Steel Skirted,SK-02845842-S,3/31/2021,2
Steel Skirted,SK-02845842SD,3/31/2021,2
Steel Skirted,SK-02845842TH,3/31/2021,2
Steel Skirted,SK-02845842THNB,3/31/2021,2
Steel Skirted,SK-02945642,3/31/2021,6
Steel Skirted,SK-02975638,3/31/2021,4
Steel Skirted,SK-02975638TH,3/31/2021,1
Steel Skirted,SK-02975642,3/31/2021,3
Steel Skirted,SK-02975642GM,3/31/2021,37
Steel Skirted,SK-02975642GM-S,3/31/2021,3
Steel Skirted,SK-02975642-S,3/31/2021,1
Steel Skirted,SK-02975642TH,3/31/2021,1
Steel Skirted,SK-02975742,3/31/2021,4
Steel Skirted,SK-02975742TH,3/31/2021,1
Steel Skirted,SK-02975842,3/31/2021,81
Steel Skirted,SK-02975842-S,3/31/2021,5
Steel Skirted,SK-02975842SD,3/31/2021,1
Steel Skirted,SK-02975842SDTH,3/31/2021,1
Steel Skirted,SK-02975842TH,3/31/2021,5
Steel Skirted,SK-02975842THNB,3/31/2021,2
Steel Skirted,SK-03846034SD,3/31/2021,3
Steel Skirted,SK-03906034,3/31/2021,11
Steel Skirted,SK-03906034-S,3/31/2021,8
Steel Skirted,SK-03926034,3/31/2021,15
Steel Skirted,SK-03926034SD,3/31/2021,2
Steel Skirted,SK-03926034SDTH,3/31/2021,8
Steel Skirted,SK-03946034,3/31/2021,9
Steel Skirted,SK-03946034-S,3/31/2021,2
Steel Skirted,SK-03946034SD,3/31/2021,223
Steel Skirted,SK-03946034SD2K,3/31/2021,1
Steel Skirted,SK-03946034SD-S,3/31/2021,16
Steel Skirted,SK-03946034SDTH,3/31/2021,2
Steel Skirted,SK-03976034GMSD,3/31/2021,1
Steel Skirted,SK-03976034SD,3/31/2021,7
Steel Skirted,SK-04948434SD,3/31/2021,59
Steel Skirted,SK-04948434SD-S,3/31/2021,1
Steel Skirted,SK-04978434GMSD,3/31/2021,5
Steel Skirted,SK-04978434SD,3/31/2021,1
Steel Skirted,SK-04978434SD-S,3/31/2021,2
Steel Skirted,ER-01823842-S,3/31/2021,1
Steel Skirted,ER-01824042,3/31/2021,1
Steel Skirted,ER-01844042-S,3/31/2021,1
Steel Skirted,ER-01973842-S,3/31/2021,1
Steel Skirted,ER-02825638,3/31/2021,1
Steel Skirted,ER-02825742-S,3/31/2021,1
Steel Skirted,ER-02945642GM,3/31/2021,4
Steel Skirted,ER-02975638,3/31/2021,1
Steel Skirted,ER-02975638-S,3/31/2021,2
Steel Skirted,ER-02975642GM,3/31/2021,1
Steel Skirted,ER-02975742-S,3/31/2021,8
Steel Skirted,ER-02975842,3/31/2021,11
Steel Skirted,ER-02975842-S,3/31/2021,4
Steel Skirted,ER-02975842THNG,3/31/2021,10
Steel Skirted,ER-03926034SD,3/31/2021,1
Steel Skirted,ER-03946034SD,3/31/2021,12
Steel Skirted,ER-03946034SD-S,3/31/2021,3
Steel Skirted,ER-04948434SD,3/31/2021,2
Steel Skirted,ER-04978434,3/31/2021,1
Steel Skirted,TM-02975638DLX,3/31/2021,2
Steel Skirted,TM-02975642DLX,3/31/2021,5
Steel Skirted,TM-02975642DLX-S,3/31/2021,1
Steel Skirted,TM-02975642GMDLX,3/31/2021,4
Steel Skirted,TM-02975642GM-S,3/31/2021,2
Steel Skirted,TM-02975642GMWL,3/31/2021,1
Steel Skirted,TM-02975742DLX,3/31/2021,4
Steel Skirted,TM-02975842DLX,3/31/2021,10
Steel Skirted,TM-02975842DLX-S,3/31/2021,4
Steel Skirted,TM-02975842WL,3/31/2021,5
Steel Skirted,TMX-01844038-S,3/31/2021,1
Steel Skirted,TMX-01844038WL,3/31/2021,1
Steel Skirted,TMX-01844042SD-S,3/31/2021,1
Steel Skirted,TMX-02845638,3/31/2021,2
Steel Skirted,TMX-02845638-S,3/31/2021,2
Steel Skirted,TMX-02845642GM-S,3/31/2021,1
Steel Skirted,TMX-02845642GMWL,3/31/2021,4
Steel Skirted,TMX-02845642-S,3/31/2021,1
Steel Skirted,TMX-02845642WL,3/31/2021,4
Steel Skirted,TMX-02845742-S,3/31/2021,1
Steel Skirted,TMX-02845742WL,3/31/2021,2
Steel Skirted,TMX-02845842-S,3/31/2021,2
Steel Skirted,TMX-02845842WL,3/31/2021,1
Steel Skirted,TM-03946034SD2KWL,3/31/2021,7
Steel Skirted,TM-03946034SDDLX,3/31/2021,42
Steel Skirted,TM-03946034SDDLX-S,3/31/2021,10
Steel Skirted,TM-03946034SD-S,3/31/2021,10
Steel Skirted,TM-03946034SDWL,3/31/2021,14
Steel Skirted,TM-03946034WL,3/31/2021,3
Steel Skirted,TM-03976034GMSDDLX,3/31/2021,1
Steel Skirted,TM-03976034SDDLX,3/31/2021,7
Steel Skirted,TM-03976034SDDLX-S,3/31/2021,1
Steel Skirted,TM-03976034SD-S,3/31/2021,1
Steel Skirted,TM-04948434SDDLX,3/31/2021,14
Steel Skirted,TM-04948434SDDLX-S,3/31/2021,1
Steel Skirted,TM-04948434SD-S,3/31/2021,1
Steel Skirted,TM-04948434SDWL,3/31/2021,3
Steel Skirted,TM-04948434WLSC,3/31/2021,1
Steel Skirted,TM-04978434DLX,3/31/2021,1
Steel Skirted,TM-04978434SDDLX,3/31/2021,5
Steel Skirted,TM-04978434SDDLX-S,3/31/2021,1
Steel Skirted,GS-01843842-S,3/31/2021,1
Steel Skirted,GS-01844042,3/31/2021,1
Steel Skirted,GS-01844042SD-S,3/31/2021,1
Steel Skirted,GS-02845642GM-S,3/31/2021,4
Steel Skirted,GS-02845842,3/31/2021,2
Steel Skirted,GS-02845842-S,3/31/2021,1
Steel Skirted,GS-02975842,3/31/2021,3
Steel Skirted,GS-03946034SD,3/31/2021,4
Steel Skirted,GS-04948434,3/31/2021,1
Steel Skirted,GH-03946034SD,3/31/2021,1
Steel Skirted,GT-01844042-S,3/31/2021,1
Steel Skirted,GT-01844242GM-S,3/31/2021,1
Aluminum Flatdeck,ALPL-05CUSTOM,4/30/2021,1
Aluminum Flatdeck,ALPL-1010134-S,4/30/2021,1
Aluminum Flatdeck,ALPL-2010134-S,4/30/2021,1
Aluminum Flatdeck,ALRD-01843842,4/30/2021,6
Aluminum Flatdeck,ALRD-01844038,4/30/2021,1
Aluminum Flatdeck,ALRD-02845638,4/30/2021,3
Aluminum Flatdeck,ALRD-02845642,4/30/2021,7
Aluminum Flatdeck,ALRD-02845842,4/30/2021,11
Aluminum Flatdeck,ALRD-02845842-S,4/30/2021,1
Aluminum Flatdeck,ALRD-02975638,4/30/2021,2
Aluminum Flatdeck,ALRD-02975638-S,4/30/2021,1
Aluminum Flatdeck,ALRD-02975842,4/30/2021,2
Aluminum Flatdeck,ALRD-03846034SD,4/30/2021,2
Aluminum Flatdeck,ALRD-03976034GMSD,4/30/2021,5
Aluminum Flatdeck,ALRD-03976034SD,4/30/2021,31
Aluminum Flatdeck,ALRD-03976034SD-S,4/30/2021,1
Aluminum Flatdeck,ALRD-04978434GMSD,4/30/2021,3
Aluminum Flatdeck,ALRD-04978434SD,4/30/2021,14
Aluminum Flatdeck,ALRS-01843842,4/30/2021,4
Aluminum Flatdeck,ALGB-01844042SD,4/30/2021,3
Aluminum Flatdeck,ALGB-02845842,4/30/2021,1
Aluminum Flatdeck,ALGB-02845842SD,4/30/2021,4
Aluminum Flatdeck,ALGB-02975642,4/30/2021,2
Aluminum Skirted,ALSK-01843842,4/30/2021,3
Aluminum Skirted,ALSK-01843842-S,4/30/2021,1
Aluminum Skirted,ALSK-01844042,4/30/2021,1
Aluminum Skirted,ALSK-01844242GM,4/30/2021,6
Aluminum Skirted,ALSK-02845638,4/30/2021,2
Aluminum Skirted,ALSK-02845638-S,4/30/2021,1
Aluminum Skirted,ALSK-02845642GM,4/30/2021,12
Aluminum Skirted,ALSK-02845642-S,4/30/2021,2
Aluminum Skirted,ALSK-02845842,4/30/2021,5
Aluminum Skirted,ALSK-02845842SD,4/30/2021,1
Aluminum Skirted,ALSK-02945642GM,4/30/2021,1
Aluminum Skirted,ALSK-02975638,4/30/2021,4
Aluminum Skirted,ALSK-02975642,4/30/2021,2
Aluminum Skirted,ALSK-02975642GM,4/30/2021,10
Aluminum Skirted,ALSK-02975642-S,4/30/2021,1
Aluminum Skirted,ALSK-02975742SD,4/30/2021,5
Aluminum Skirted,ALSK-02975842,4/30/2021,4
Aluminum Skirted,ALSK-02975842-S,4/30/2021,6
Aluminum Skirted,ALSK-03906034GM,4/30/2021,1
Aluminum Skirted,ALSK-03906034SD,4/30/2021,1
Aluminum Skirted,ALSK-03926034,4/30/2021,1
Aluminum Skirted,ALSK-03946034SD,4/30/2021,70
Aluminum Skirted,ALSK-03946034SD-S,4/30/2021,11
Aluminum Skirted,ALSK-03976034SD,4/30/2021,3
Aluminum Skirted,ALSK-04948434SD,4/30/2021,8
Aluminum Skirted,ALSK-04978434GMSD,4/30/2021,1
Aluminum Skirted,ALSK-04978434SD,4/30/2021,1
Aluminum Skirted,ALGS-01844042SD,4/30/2021,2
Aluminum Skirted,ALGS-02845842SD,4/30/2021,2
Aluminum Skirted,ALGS-03946034SD,4/30/2021,2
Aluminum Skirted,ALSK-02845842DLX,4/30/2021,1
Aluminum Skirted,ALSK-02975642DLX,4/30/2021,4
Aluminum Skirted,ALSK-02975842DLX,4/30/2021,5
Aluminum Skirted,ALSK-03846034SDDLX,4/30/2021,1
Aluminum Skirted,ALSK-03946034SDDLX,4/30/2021,11
Dump Body,CMU-11,4/30/2021,1
Dump Body,CMU-11FD,4/30/2021,2
Dump Body,CMU-11FDH,4/30/2021,5
Dump Body,CMU-11H,4/30/2021,1
Dump Body,CMU-9,4/30/2021,1
Dump Body,CMU-9FDH,4/30/2021,2
Dump Body,CMU-9H,4/30/2021,12
Other,HS-02845638,4/30/2021,1
Other,HS-03846034SD,4/30/2021,23
Other,HS-04848434SD,4/30/2021,11
Other,WD-03946034-S,4/30/2021,1
Other,BLSK-01844038,4/30/2021,1
Other,BLSK-01844042,4/30/2021,1
Other,BLSK-02845642GM,4/30/2021,1
Other,BLSK-02845742,4/30/2021,3
Other,BLSS-02845638-S,4/30/2021,2
Other,BLSK-03946034SD,4/30/2021,1
Other,PU-14LDVTCOM,4/30/2021,2
Service Body,PJG9878VVSS,4/30/2021,12
Service Body,CBG11078VVSSG2,4/30/2021,3
Service Body,PJG11094VVSS,4/30/2021,1
Service Body,CMA6974VVFF,4/30/2021,8
Service Body,CMA9878G2-S,4/30/2021,1
Service Body,CMA9878VVSS,4/30/2021,1
Service Body,CMA9878VVSSG2,4/30/2021,3
Service Body,CMA11094VVSSG2,4/30/2021,1
Service Body,CMG7678VVFFG2RAM,4/30/2021,3
Service Body,CMG7678VVSSG2RAM,4/30/2021,3
Service Body,CMG8078VVSS,4/30/2021,1
Service Body,CMG8178VVSSG2,4/30/2021,1
Service Body,CMG8178VVSSG2GM,4/30/2021,2
Service Body,CMG8278VVSSG2,4/30/2021,1
Service Body,CMG8278VVSSG2FORD,4/30/2021,1
Service Body,CMG9878G2-S,4/30/2021,2
Service Body,CMG9878VVFFMLG2,4/30/2021,4
Service Body,CMG9878VVSSG2,4/30/2021,61
Service Body,CMG9894VVFFG2,4/30/2021,1
Service Body,CMG9894VVSSG2,4/30/2021,7
Service Body,CMG11078G2-S,4/30/2021,1
Service Body,CMG11078VVFF,4/30/2021,3
Service Body,CMG11078VVSS,4/30/2021,1
Service Body,CMG11094G2-S,4/30/2021,3
Service Body,CMG11094VVFFG2,4/30/2021,2
Service Body,CMG11094VVFFMLG2,4/30/2021,2
Service Body,CMG11094VVSS,4/30/2021,1
Service Body,CMG11094VVSSG2,4/30/2021,31
Service Body,CMG13394VVFF,4/30/2021,1
Service Body,CMG13494G2-S,4/30/2021,1
Service Body,CMG13494VVFFG2,4/30/2021,1
Service Body,CMG13494VVFFMLG2,4/30/2021,3
Service Body,CMG13494VVSSG2,4/30/2021,23
Service Body,CMQ38179,4/30/2021,1
Service Body,CMQ41931,4/30/2021,2
Service Body,CMQ39164,4/30/2021,1
Service Body,CMQ40205Ae,4/30/2021,17
Service Body,SBG9878VVFFG2,4/30/2021,4
Service Body,SBG9878VVSSG2,4/30/2021,16
Service Body,SBG9894VVSSG2,4/30/2021,2
Service Body,SBG11094VVSSG2,4/30/2021,12
Service Body,SBG13494VVSSG2,4/30/2021,1
Steel Flatdeck,502090,4/30/2021,1
Steel Flatdeck,RD-01843842,4/30/2021,79
Steel Flatdeck,RD-01843842-S,4/30/2021,9
Steel Flatdeck,RD-01844038,4/30/2021,31
Steel Flatdeck,RD-01844038-S,4/30/2021,1
Steel Flatdeck,RD-01844242,4/30/2021,5
Steel Flatdeck,RD-02845638,4/30/2021,71
Steel Flatdeck,RD-02845638-S,4/30/2021,1
Steel Flatdeck,RD-02845842,4/30/2021,156
Steel Flatdeck,RD-02845842-S,4/30/2021,5
Steel Flatdeck,RD-02845842SD,4/30/2021,34
Steel Flatdeck,RD-02845842SD-S,4/30/2021,1
Steel Flatdeck,RD-02975638,4/30/2021,26
Steel Flatdeck,RD-02975842,4/30/2021,56
Steel Flatdeck,RD-02975842-S,4/30/2021,5
Steel Flatdeck,RD-03846034SD,4/30/2021,20
Steel Flatdeck,RD-03976034GMSD,4/30/2021,5
Steel Flatdeck,RD-03976034-S,4/30/2021,14
Steel Flatdeck,RD-03976034SD,4/30/2021,419
Steel Flatdeck,RD-03976034SD2K,4/30/2021,2
Steel Flatdeck,RD-03976034SD-S,4/30/2021,13
Steel Flatdeck,RD-04978434GMSD,4/30/2021,6
Steel Flatdeck,RD-04978434GMSD-S,4/30/2021,1
Steel Flatdeck,RD-04978434SD,4/30/2021,196
Steel Flatdeck,RD-04978434SD2K,4/30/2021,7
Steel Flatdeck,RD-04978434SD-S,4/30/2021,4
Steel Flatdeck,RD-05CUSTOM,4/30/2021,7
Steel Flatdeck,RD-149712034GMSD,4/30/2021,1
Steel Flatdeck,RD-149712034SD2K,4/30/2021,3
Steel Flatdeck,PL-0910134,4/30/2021,2
Steel Flatdeck,PL-0910134-S,4/30/2021,2
Steel Flatdeck,PL-1010134,4/30/2021,4
Steel Flatdeck,PL-1010134-S,4/30/2021,2
Steel Flatdeck,PL-1110134-S,4/30/2021,8
Steel Flatdeck,PL-1210134,4/30/2021,17
Steel Flatdeck,PL-1210134-S,4/30/2021,7
Steel Flatdeck,PL-1410134,4/30/2021,4
Steel Flatdeck,PL-1410134-S,4/30/2021,2
Steel Flatdeck,PL-1610134,4/30/2021,2
Steel Flatdeck,PL-1610134-S,4/30/2021,4
Steel Flatdeck,PLHD-1210134-S,4/30/2021,1
Steel Flatdeck,PLHD-1610134-S,4/30/2021,1
Steel Flatdeck,PLHD-2010134,4/30/2021,1
Steel Flatdeck,PLS-109634,4/30/2021,2
Steel Flatdeck,PLS-119634,4/30/2021,2
Steel Flatdeck,501996,4/30/2021,3
Steel Flatdeck,1590001,4/30/2021,1
Steel Flatdeck,506012,4/30/2021,21
Steel Flatdeck,506013,4/30/2021,14
Steel Flatdeck,CT-109734-S,4/30/2021,2
Steel Flatdeck,CT-129734,4/30/2021,6
Steel Flatdeck,GB-01843842,4/30/2021,9
Steel Flatdeck,GB-01844042,4/30/2021,7
Steel Flatdeck,GB-01973842,4/30/2021,1
Steel Flatdeck,GB-02845642,4/30/2021,16
Steel Flatdeck,GB-02975842,4/30/2021,20
Steel Flatdeck,GB-03846034SD,4/30/2021,7
Steel Flatdeck,GB-03976034SD,4/30/2021,19
Steel Flatdeck,GB-04978434SD,4/30/2021,13
Steel Skirted,SK-01843842,4/30/2021,8
Steel Skirted,SK-01843842-S,4/30/2021,1
Steel Skirted,SK-01844038,4/30/2021,3
Steel Skirted,SK-01844042,4/30/2021,3
Steel Skirted,SK-01844042-S,4/30/2021,1
Steel Skirted,SK-01844242GM,4/30/2021,19
Steel Skirted,SK-01973842,4/30/2021,2
Steel Skirted,SK-01973842-S,4/30/2021,1
Steel Skirted,SK-02845638,4/30/2021,10
Steel Skirted,SK-02845638-S,4/30/2021,4
Steel Skirted,SK-02845642GM,4/30/2021,15
Steel Skirted,SK-02845642GMTH,4/30/2021,1
